artist_name,total_listening_sessions,avg_engagement_score,most_listened_genre,sessions_normalized,engagement_normalized,priority_score
Unlicensed Artist 919,20,0.28136306963037144,lo-fi indie,0.43333333333333335,0.5020369652783954,0.4608147861113582
Unlicensed Artist 556,20,0.2809589222297348,synthwave,0.43333333333333335,0.5005353561216243,0.4602141424486497
Unlicensed Artist 1,14,0.361599653252814,hip-hop,0.23333333333333334,0.8001558904173107,0.46006235616692426
Unlicensed Artist 495,21,0.267396925970404,experimental,0.4666666666666667,0.4501457761440588,0.4600583104576235
Unlicensed Artist 168,18,0.30767407580675604,experimental,0.36666666666666664,0.5997954755053087,0.45991819020212343
Unlicensed Artist 844,22,0.2537071002876335,hip-hop,0.5,0.39928124610510624,0.4597124984420425
Unlicensed Artist 682,19,0.29400980932931114,jazz,0.4,0.5490259106614712,0.45961036426458846
Unlicensed Artist 1176,20,0.2804388408069782,ambient,0.43333333333333335,0.49860299425204996,0.45944119770082004
Unlicensed Artist 159,22,0.25347619081403955,ambient,0.5,0.3984233022475245,0.4593693208990098
Unlicensed Artist 1292,18,0.30724871310810054,hip-hop,0.36666666666666664,0.598215040935536,0.4592860163742144
Unlicensed Artist 603,19,0.29354289930479516,ambient,0.4,0.5472911070549233,0.4589164428219693
Unlicensed Artist 901,22,0.25269218620635653,hip-hop,0.5,0.39551033411759723,0.4582041336470389
Unlicensed Artist 786,18,0.3064897366524923,lo-fi indie,0.36666666666666664,0.595395064873041,0.4581580259492164
Unlicensed Artist 179,21,0.26610833982474236,folk,0.4666666666666667,0.44535803594687906,0.4581432143787516
Unlicensed Artist 1145,19,0.2928612584642066,ambient,0.4,0.5447584713723864,0.45790338854895457
Unlicensed Artist 145,20,0.2793384707598217,folk,0.43333333333333335,0.49451457073121613,0.4578058282924865
Unlicensed Artist 369,20,0.2792861852540208,jazz,0.43333333333333335,0.494320304000431,0.4577281216001724
Unlicensed Artist 710,18,0.3059789101332473,ambient,0.36666666666666664,0.5934970895857783,0.4573988358343113
Unlicensed Artist 170,19,0.292490866529805,experimental,0.4,0.5433822806077907,0.45735291224311625
Unlicensed Artist 1486,20,0.2790078310633942,ambient,0.43333333333333335,0.49328607935662017,0.4573144317426481
Unlicensed Artist 36,19,0.2923854794556632,sludge metal,0.4,0.5429907150668831,0.4571962860267532
Unlicensed Artist 468,22,0.25196207478019333,hip-hop,0.5,0.39279760603555897,0.4571190424142236
Unlicensed Artist 417,16,0.3324131171377359,jazz,0.3,0.6917133523339534,0.4566853409335814
Unlicensed Artist 1046,24,0.22465497463628836,experimental,0.5666666666666667,0.2913381099300361,0.4565352439720144
Unlicensed Artist 1211,22,0.2514968262913265,ambient,0.5,0.39106897586261774,0.4564275903450471
Unlicensed Artist 1171,20,0.2782003519444618,synthwave,0.43333333333333335,0.4902858917097857,0.4561143566839143
Unlicensed Artist 1057,17,0.3185602795578334,r&b,0.3333333333333333,0.6402431517970328,0.4560972607188132
Unlicensed Artist 838,17,0.31844974579769025,jazz,0.3333333333333333,0.6398324637507858,0.45593298550031436
Unlicensed Artist 8,19,0.29152158685211005,hip-hop,0.4,0.5397809231891706,0.45591236927566825
Unlicensed Artist 376,16,0.3315423433656681,experimental,0.3,0.6884779934833131,0.45539119739332523
Unlicensed Artist 163,22,0.2507532775889561,synthwave,0.5,0.388306321597798,0.4553225286391192
Unlicensed Artist 107,19,0.2908579507035454,jazz,0.4,0.5373151839171152,0.4549260735668461
Unlicensed Artist 1327,19,0.2905909434621979,hip-hop,0.4,0.5363231188490236,0.45452924753960944
Unlicensed Artist 333,18,0.30401185130654124,experimental,0.36666666666666664,0.5861884849988477,0.45447539399953907
Unlicensed Artist 1357,21,0.2636302046753938,lo-fi indie,0.4666666666666667,0.43615052792847775,0.45446021117139107
Unlicensed Artist 648,16,0.3309033020171974,jazz,0.3,0.6861036361599521,0.4544414544639808
Unlicensed Artist 1468,20,0.27705255876562684,hip-hop,0.43333333333333335,0.486021267603079,0.4544085070412316
Unlicensed Artist 115,20,0.2767048728517659,lo-fi indie,0.43333333333333335,0.48472944102913246,0.453891776411653
Unlicensed Artist 95,21,0.26321411777979803,sludge metal,0.4666666666666667,0.43460455759326155,0.4538418230373046
Unlicensed Artist 1006,18,0.30332756494543994,hip-hop,0.36666666666666664,0.5836460198881862,0.4534584079552745
Unlicensed Artist 89,19,0.28982792557710335,r&b,0.4,0.5334881268603751,0.45339525074415
Unlicensed Artist 1290,21,0.26264784808454306,r&b,0.4666666666666667,0.4325005832555389,0.45300023330221556
Unlicensed Artist 49,17,0.3163366101140924,ambient,0.3333333333333333,0.6319811107865169,0.45279244431460675
Unlicensed Artist 35,19,0.289343571812417,lo-fi indie,0.4,0.5316885110592495,0.4526754044236998
Unlicensed Artist 321,17,0.3162366514732681,experimental,0.3333333333333333,0.6316097145827464,0.45264388583309856
Unlicensed Artist 9,13,0.37004285798463765,lo-fi indie,0.2,0.8315266069376366,0.45261064277505464
Unlicensed Artist 386,18,0.3027488680804594,ambient,0.36666666666666664,0.5814958724170394,0.4525983489668157
Unlicensed Artist 1022,20,0.2756338115264408,r&b,0.43333333333333335,0.4807499140272564,0.4522999656109026
Unlicensed Artist 758,21,0.26216169446769216,ambient,0.4666666666666667,0.43069428010596855,0.4522777120423874
Unlicensed Artist 1186,21,0.26215313729352685,experimental,0.4666666666666667,0.430662485936162,0.45226499437446477
Unlicensed Artist 1231,18,0.30249327447153385,ambient,0.36666666666666664,0.5805462146858003,0.4522184858743201
Unlicensed Artist 70,14,0.3560572370849312,lo-fi indie,0.23333333333333334,0.7795630501436427,0.45182522005745707
Unlicensed Artist 1441,22,0.24800846607002203,experimental,0.5,0.37810797786491923,0.45124319114596767
Unlicensed Artist 319,22,0.24800125944118892,synthwave,0.5,0.37808120164458925,0.4512324806578357
Unlicensed Artist 1028,16,0.3286808759012534,folk,0.3,0.6778462147322959,0.4511384858929184
Unlicensed Artist 1148,21,0.26132714787244304,sludge metal,0.4666666666666667,0.427593523285056,0.45103740931402236
Unlicensed Artist 854,17,0.3149761259830287,lo-fi indie,0.3333333333333333,0.6269262337153573,0.45077049348614295
Unlicensed Artist 597,18,0.30128014890066723,folk,0.36666666666666664,0.5760388481589915,0.45041553926359656
Unlicensed Artist 120,22,0.24735775240233487,ambient,0.5,0.37569025205424755,0.450276100821699
Unlicensed Artist 1337,19,0.28765778983261275,sludge metal,0.4,0.52542499024183,0.45016999609673203
Unlicensed Artist 395,18,0.3009220398543017,r&b,0.36666666666666664,0.5747082944493848,0.4498833177797539
Unlicensed Artist 1244,20,0.2739575645818161,lo-fi indie,0.43333333333333335,0.4745218206210071,0.4498087282484029
Unlicensed Artist 161,22,0.24701279894300762,hip-hop,0.5,0.3744085779116707,0.44976343116466827
Unlicensed Artist 658,18,0.3008384147344315,ambient,0.36666666666666664,0.5743975854220958,0.44975903416883833
Unlicensed Artist 499,23,0.23323841054864147,synthwave,0.5333333333333333,0.3232298552245571,0.4492919420898228
Unlicensed Artist 1363,15,0.34087285763321556,jazz,0.26666666666666666,0.7231455074632643,0.4492582029853057
Unlicensed Artist 426,18,0.3003137597234381,vaporwave,0.36666666666666664,0.5724482303912025,0.448979292156481
Unlicensed Artist 142,18,0.3001901804978896,ambient,0.36666666666666664,0.5719890719347136,0.44879562877388546
Unlicensed Artist 887,16,0.32705338678999135,experimental,0.3,0.6717992809943417,0.44871971239773667
Unlicensed Artist 1336,17,0.31343888411175497,vaporwave,0.3333333333333333,0.6212146134836295,0.4484858453934518
Unlicensed Artist 1397,20,0.27265019676715524,lo-fi indie,0.43333333333333335,0.4696642971563753,0.4478657188625501
Unlicensed Artist 134,19,0.28605340229033915,hip-hop,0.4,0.5194638903542833,0.44778555614171334
Unlicensed Artist 51,20,0.2723576488531968,experimental,0.43333333333333335,0.4685773357514467,0.4474309343005787
Unlicensed Artist 823,19,0.285772886448037,experimental,0.4,0.5184216340964014,0.4473686536385606
Unlicensed Artist 297,20,0.27226848563936745,lo-fi indie,0.43333333333333335,0.4682460499430452,0.4472984199772181
Unlicensed Artist 772,16,0.3260484645969429,experimental,0.3,0.6680654938549296,0.44722619754197185
Unlicensed Artist 1237,19,0.28532131792612386,r&b,0.4,0.5167438318234036,0.4466975327293614
Unlicensed Artist 166,18,0.2987106437677322,ambient,0.36666666666666664,0.5664918550819426,0.446596742032777
Unlicensed Artist 1328,17,0.3121483277502076,folk,0.3333333333333333,0.616419552951814,0.4465678211807256
Unlicensed Artist 306,18,0.2985588786238594,lo-fi indie,0.36666666666666664,0.5659279718815085,0.4463711887526034
Unlicensed Artist 961,16,0.325376905923381,ambient,0.3,0.66557031845125,0.4462281273805
Unlicensed Artist 291,19,0.2848598446408588,vaporwave,0.4,0.5150292284146778,0.44601169136587115
Unlicensed Artist 400,21,0.2579323854120413,folk,0.4666666666666667,0.41498028764981093,0.44599211505992437
Unlicensed Artist 295,15,0.3386667125413857,synthwave,0.26666666666666666,0.7149485781601471,0.4459794312640588
Unlicensed Artist 1309,18,0.29824507223775826,lo-fi indie,0.36666666666666664,0.5647620246501757,0.44590480986007025
Unlicensed Artist 1167,20,0.27122690418754625,hip-hop,0.43333333333333335,0.4643760553739505,0.4457504221495802
Unlicensed Artist 709,18,0.2981002082158191,sludge metal,0.36666666666666664,0.5642237825595725,0.445689513023829
Unlicensed Artist 671,19,0.28456970336823106,lo-fi indie,0.4,0.5139512088825747,0.4455804835530299
Unlicensed Artist 230,20,0.27090918846656337,jazz,0.43333333333333335,0.46319558301380054,0.44527823320552024
Unlicensed Artist 1329,18,0.29771764181387855,ambient,0.36666666666666664,0.5628023575762077,0.44512094303048305
Unlicensed Artist 905,20,0.27070742890989125,experimental,0.43333333333333335,0.4624459456357358,0.4449783782542943
Unlicensed Artist 535,21,0.2568030767620919,folk,0.4666666666666667,0.4107843427868393,0.4443137371147357
Unlicensed Artist 1154,20,0.26998603130187077,sludge metal,0.43333333333333335,0.4597655937340044,0.4439062374936018
Unlicensed Artist 959,18,0.29684051781726656,ambient,0.36666666666666664,0.5595434044742914,0.44381736178971654
Unlicensed Artist 987,22,0.24295908376856312,synthwave,0.5,0.3593470042994228,0.4437388017197691
Unlicensed Artist 382,20,0.26986783809396575,r&b,0.43333333333333335,0.4593264470192693,0.4437305788077077
Unlicensed Artist 1251,22,0.24291583542103812,ambient,0.5,0.3591863151188009,0.44367452604752033
Unlicensed Artist 1287,19,0.283114173271302,synthwave,0.4,0.5085431886452517,0.4434172754581007
Unlicensed Artist 110,17,0.30997163282826307,lo-fi indie,0.3333333333333333,0.6083320457177206,0.44333281828708826
Unlicensed Artist 927,20,0.2694018298840312,experimental,0.43333333333333335,0.45759499410366017,0.4430379976414641
Unlicensed Artist 714,19,0.28274397861410433,hip-hop,0.4,0.5071677308638579,0.44286709234554317
Unlicensed Artist 1188,21,0.25579552835814856,lo-fi indie,0.4666666666666667,0.40704079796416304,0.4428163191856652
Unlicensed Artist 269,21,0.2557943355809276,hip-hop,0.4666666666666667,0.4070363662019047,0.44281454648076185
Unlicensed Artist 677,19,0.28261534551038603,jazz,0.4,0.5066897947294104,0.4426759178917642
Unlicensed Artist 1062,19,0.2825030394840132,sludge metal,0.4,0.5062725218302246,0.44250900873208987
Unlicensed Artist 1311,17,0.3093999093250606,experimental,0.3333333333333333,0.6062078077634554,0.4424831231053822
Unlicensed Artist 665,19,0.2824689801619011,sludge metal,0.4,0.506145974461922,0.4424583897847688
Unlicensed Artist 841,20,0.26871062148245406,r&b,0.43333333333333335,0.4550268101603506,0.44201072406414027
Unlicensed Artist 476,21,0.25524331837561826,ambient,0.4666666666666667,0.40498906247131655,0.4419956249885266
Unlicensed Artist 656,17,0.3088973098458889,r&b,0.3333333333333333,0.6043404000331973,0.4417361600132789
Unlicensed Artist 150,18,0.2951321060970236,synthwave,0.36666666666666664,0.5531958028848453,0.44127832115393806
Unlicensed Artist 236,22,0.24106480693620727,jazz,0.5,0.3523088211206026,0.440923528448241
Unlicensed Artist 1488,16,0.3217552700484932,folk,0.3,0.6521141349309425,0.440845653972377
Unlicensed Artist 876,21,0.2543843918815879,sludge metal,0.4666666666666667,0.40179772216726545,0.44071908886690614
Unlicensed Artist 1447,19,0.2812376123737823,ambient,0.4,0.5015708289999463,0.4406283315999785
Unlicensed Artist 565,21,0.25428797305735984,vaporwave,0.4666666666666667,0.4014394781475888,0.4405757912590355
Unlicensed Artist 736,21,0.2541952625339766,r&b,0.4666666666666667,0.4010950123150188,0.4404380049260075
Unlicensed Artist 92,13,0.3617328936837899,r&b,0.2,0.8006509450703664,0.44026037802814655
Unlicensed Artist 1350,17,0.3077180221273026,r&b,0.3333333333333333,0.5999587580038108,0.43998350320152435
Unlicensed Artist 1490,21,0.2538633687380667,synthwave,0.4666666666666667,0.3998618613353794,0.4399447445341517
Unlicensed Artist 1393,19,0.28050592186237305,sludge metal,0.4,0.4988522338286701,0.4395408935314681
Unlicensed Artist 447,20,0.2668977308327717,folk,0.43333333333333335,0.4482910172404919,0.4393164068961968
Unlicensed Artist 747,17,0.30725613587491574,experimental,0.3333333333333333,0.5982426202162655,0.43929704808650616
Unlicensed Artist 275,21,0.253261055632453,r&b,0.4666666666666667,0.3976239677519789,0.43904958710079156
Unlicensed Artist 187,18,0.29359468312191817,folk,0.36666666666666664,0.5474835097620594,0.4389934039048238
Unlicensed Artist 937,19,0.2799774624962145,jazz,0.4,0.49688874372096437,0.4387554974883857
Unlicensed Artist 262,18,0.2933009273405187,hip-hop,0.36666666666666664,0.5463920605271788,0.4385568242108715
Unlicensed Artist 343,17,0.3064885996562575,synthwave,0.3333333333333333,0.5953908403649663,0.4381563361459865
Unlicensed Artist 1207,16,0.3199340536855476,vaporwave,0.3,0.6453474078339668,0.43813896313358675
Unlicensed Artist 336,16,0.31993104082953244,hip-hop,0.3,0.6453362135712466,0.43813448542849864
Unlicensed Artist 816,14,0.34684216447199223,sludge metal,0.23333333333333334,0.7453244594856274,0.43812978379425094
Unlicensed Artist 523,19,0.2795150842940847,r&b,0.4,0.4951707780947703,0.4380683112379081
Unlicensed Artist 1003,14,0.3467983480340528,hip-hop,0.23333333333333334,0.7451616595657881,0.43806466382631526
Unlicensed Artist 781,18,0.29290457698215766,jazz,0.36666666666666664,0.5449194212711378,0.4379677685084551
Unlicensed Artist 1295,20,0.26581572793969926,jazz,0.43333333333333335,0.4442708368574662,0.43770833474298654
Unlicensed Artist 990,16,0.3194547202496972,experimental,0.3,0.6435664450582922,0.43742657802331686
Unlicensed Artist 630,19,0.2790671227858046,experimental,0.4,0.4935063776763715,0.4374025510705486
Unlicensed Artist 112,18,0.2924023156113114,hip-hop,0.36666666666666664,0.5430532697819361,0.43722130791277447
Unlicensed Artist 1326,18,0.29223165356175707,r&b,0.36666666666666664,0.5424191751523024,0.43696767006092097
Unlicensed Artist 1236,20,0.2652189810957354,jazz,0.43333333333333335,0.44205362471219745,0.43682144988487903
Unlicensed Artist 955,17,0.305480732411016,synthwave,0.3333333333333333,0.5916461108878491,0.4366584443551397
Unlicensed Artist 840,17,0.3054605237478065,r&b,0.3333333333333333,0.5915710256252108,0.4366284102500843
Unlicensed Artist 165,16,0.31890503331978226,hip-hop,0.3,0.6415240839642524,0.436609633585701
Unlicensed Artist 185,19,0.27840189344647764,jazz,0.4,0.4910347189060503,0.43641388756242017
Unlicensed Artist 454,20,0.26453987525514766,sludge metal,0.43333333333333335,0.4395304078189629,0.4358121631275852
Unlicensed Artist 795,15,0.33181326252257226,vaporwave,0.26666666666666666,0.6894845932687158,0.43579383730748633
Unlicensed Artist 957,19,0.27783678136560225,experimental,0.4,0.48893504568309337,0.4355740182732374
Unlicensed Artist 1301,15,0.3315313381271997,lo-fi indie,0.26666666666666666,0.6884371035336794,0.4353748414134717
Unlicensed Artist 820,22,0.2373041135597284,lo-fi indie,0.5,0.33833596962871365,0.4353343878514855
Unlicensed Artist 76,19,0.2775472191097846,hip-hop,0.4,0.487859177487217,0.4351436709948868
Unlicensed Artist 181,19,0.2773784837332093,lo-fi indie,0.4,0.4872322414086042,0.43489289656344166
Unlicensed Artist 348,16,0.3177270422206166,ambient,0.3,0.6371472595226862,0.4348589038090745
Unlicensed Artist 1184,20,0.2635888548461164,hip-hop,0.43333333333333335,0.43599689269000774,0.4343987570760031
Unlicensed Artist 1405,22,0.2366164112486631,lo-fi indie,0.5,0.33578081256027387,0.43431232502410955
Unlicensed Artist 1365,20,0.2633989644417659,experimental,0.43333333333333335,0.43529135513240763,0.4341165420529631
Unlicensed Artist 1319,19,0.2765717349743472,hip-hop,0.4,0.48423476741368904,0.4336939069654756
Unlicensed Artist 24,16,0.31690265379712923,hip-hop,0.3,0.6340842453761283,0.43363369815045133
Unlicensed Artist 443,24,0.20910121780803573,ambient,0.5666666666666667,0.2335481460735268,0.4334192584294107
Unlicensed Artist 410,19,0.2763281267110381,synthwave,0.4,0.48332964121895466,0.4333318564875819
Unlicensed Artist 68,18,0.28974019411227087,vaporwave,0.36666666666666664,0.5331621607135636,0.43326486428542543
Unlicensed Artist 1303,21,0.24936110781571705,experimental,0.4666666666666667,0.3831337165631436,0.4332534866252574
Unlicensed Artist 130,15,0.32983579371816224,ambient,0.26666666666666666,0.6821373104227703,0.4328549241691081
Unlicensed Artist 605,21,0.2490611377416934,ambient,0.4666666666666667,0.3820191781318642,0.43280767125274566
Unlicensed Artist 467,18,0.2889161713796005,jazz,0.36666666666666664,0.5301005052907746,0.4320402021163098
Unlicensed Artist 1404,18,0.2888352276308841,experimental,0.36666666666666664,0.5297997588946219,0.43191990355784876
Unlicensed Artist 735,22,0.23492473375085082,ambient,0.5,0.32949538695313946,0.43179815478125577
Unlicensed Artist 1384,19,0.2749654821306497,ambient,0.4,0.478266737001057,0.43130669480042283
Unlicensed Artist 449,16,0.3153000140675738,synthwave,0.3,0.6281296394845292,0.43125185579381164
Unlicensed Artist 561,21,0.24796132942702281,folk,0.4666666666666667,0.37793284172737246,0.431173136690949
Unlicensed Artist 1262,17,0.3016735461859625,vaporwave,0.3333333333333333,0.5775005152757852,0.4310002061103141
Unlicensed Artist 280,17,0.3016517353986418,folk,0.3333333333333333,0.5774194773230344,0.4309677909292138
Unlicensed Artist 243,12,0.3689350262776551,folk,0.16666666666666666,0.8274104596291405,0.4309641838516562
Unlicensed Artist 152,21,0.24776035435028326,lo-fi indie,0.4666666666666667,0.3771861190835067,0.43087444763340266
Unlicensed Artist 1136,20,0.26113825703959803,vaporwave,0.43333333333333335,0.4268916996341223,0.43075667985364896
Unlicensed Artist 264,20,0.2610251657706576,folk,0.43333333333333335,0.4264715091671682,0.4305886036668673
Unlicensed Artist 1377,19,0.27445837922516736,synthwave,0.4,0.47638259679602796,0.4305530387184112
Unlicensed Artist 1239,20,0.2609681652653543,folk,0.43333333333333335,0.42625972386168526,0.4305038895446741
Unlicensed Artist 85,19,0.27441024298407146,hip-hop,0.4,0.4762037466530151,0.43048149866120605
Unlicensed Artist 1142,17,0.30117281435816506,synthwave,0.3333333333333333,0.57564004680185,0.43025601872074
Unlicensed Artist 162,20,0.26077578416459113,folk,0.43333333333333335,0.4255449321247085,0.4302179728498834
Unlicensed Artist 935,20,0.2606768665399848,hip-hop,0.43333333333333335,0.42517740381538144,0.4300709615261526
Unlicensed Artist 1152,21,0.24711108815886348,jazz,0.4666666666666667,0.3747737713690788,0.4299095085476315
Unlicensed Artist 690,19,0.2739617067128058,r&b,0.4,0.4745372107034693,0.4298148842813877
Unlicensed Artist 1355,22,0.23352648941510806,vaporwave,0.5,0.3243002118891726,0.42972008475566903
Unlicensed Artist 4,16,0.314203898555666,lo-fi indie,0.3,0.6240570236840397,0.42962280947361586
Unlicensed Artist 1230,15,0.32746364814429013,ambient,0.26666666666666666,0.6733236065382247,0.4293294426152898
Unlicensed Artist 778,24,0.20600311010625813,folk,0.5666666666666667,0.22203713081938037,0.4288148523277521
Unlicensed Artist 797,20,0.2597943987955079,lo-fi indie,0.43333333333333335,0.42189859602502056,0.42875943841000824
Unlicensed Artist 796,19,0.2732350469426866,ambient,0.4,0.47183730724510425,0.4287349228980417
Unlicensed Artist 1149,18,0.28664005597969733,vaporwave,0.36666666666666664,0.5216436013963586,0.4286574405585434
Unlicensed Artist 1427,19,0.2725166959208104,folk,0.4,0.4691682749303452,0.4276673099721381
Unlicensed Artist 950,20,0.2589270912031371,hip-hop,0.43333333333333335,0.4186761157606679,0.42747044630426717
Unlicensed Artist 667,21,0.24542780457139413,sludge metal,0.4666666666666667,0.36851953332522497,0.4274078133300899
Unlicensed Artist 320,22,0.23180809046923487,r&b,0.5,0.31791550277550745,0.427166201110203
Unlicensed Artist 1238,20,0.2582562376666629,lo-fi indie,0.43333333333333335,0.41618356029294734,0.4264734241171789
Unlicensed Artist 978,17,0.298589603258003,ambient,0.3333333333333333,0.5660421292208748,0.4264168516883499
Unlicensed Artist 1011,18,0.2849006416676672,folk,0.36666666666666664,0.5151808097162723,0.42607232388650895
Unlicensed Artist 787,19,0.27144172791868965,hip-hop,0.4,0.4651742326757678,0.4260696930703071
Unlicensed Artist 1421,21,0.2443611013854484,ambient,0.4666666666666667,0.36455619898471037,0.4258224795938841
Unlicensed Artist 471,20,0.2576722804657593,folk,0.43333333333333335,0.41401386805032026,0.4256055472201281
Unlicensed Artist 3,19,0.27108710509115846,ambient,0.4,0.4638566320078382,0.4255426528031353
Unlicensed Artist 1007,19,0.2710645684751423,r&b,0.4,0.46377289723948595,0.4255091588957944
Unlicensed Artist 1430,21,0.24401729736504013,hip-hop,0.4666666666666667,0.36327879558098564,0.4253115182323942
Unlicensed Artist 1379,16,0.311300440197963,hip-hop,0.3,0.6132692278220295,0.42530769112881184
Unlicensed Artist 779,14,0.3381864632886856,experimental,0.23333333333333334,0.713164212668124,0.4252656850672496
Unlicensed Artist 119,18,0.2842083597784979,sludge metal,0.36666666666666664,0.5126086372311696,0.4250434548924678
Unlicensed Artist 530,18,0.28396631421412377,ambient,0.36666666666666664,0.511709317242355,0.424683726896942
Unlicensed Artist 286,19,0.27050052882570463,jazz,0.4,0.4616772086341817,0.42467088345367265
Unlicensed Artist 126,21,0.24339608751215464,lo-fi indie,0.4666666666666667,0.36097069115695674,0.42438827646278265
Unlicensed Artist 685,15,0.32412212165640714,sludge metal,0.26666666666666666,0.660908169091655,0.424363267636662
Unlicensed Artist 768,22,0.2298731081620364,experimental,0.5,0.31072607845630607,0.4242904313825224
Unlicensed Artist 531,15,0.32398048964987786,vaporwave,0.26666666666666666,0.6603819355502263,0.42415277422009057
Unlicensed Artist 917,19,0.2701439025742251,sludge metal,0.4,0.4603521642471016,0.4241408656988407
Unlicensed Artist 218,20,0.25650201207447004,vaporwave,0.43333333333333335,0.40966573732011785,0.42386629492804717
Unlicensed Artist 139,19,0.2699254598991004,hip-hop,0.4,0.45954054076349116,0.42381621630539645
Unlicensed Artist 1019,17,0.29647527033962123,synthwave,0.3333333333333333,0.5581863279322778,0.42327453117291114
Unlicensed Artist 948,16,0.3098270915057435,hip-hop,0.3,0.6077950026164035,0.4231180010465614
Unlicensed Artist 33,19,0.26942201166036084,r&b,0.4,0.4576699794681305,0.4230679917872522
Unlicensed Artist 1259,19,0.2694048309942987,experimental,0.4,0.4576061447250696,0.4230424578900278
Unlicensed Artist 639,22,0.22899808088448878,r&b,0.5,0.30747491571142616,0.4229899662845705
Unlicensed Artist 1313,19,0.269266859832646,r&b,0.4,0.4570935130481575,0.422837405219263
Unlicensed Artist 991,19,0.26923020619094196,r&b,0.4,0.4569573264886867,0.42278293059547467
Unlicensed Artist 197,12,0.363413801050243,experimental,0.16666666666666666,0.8068963542680346,0.42275854170721383
Unlicensed Artist 522,19,0.26914563694002136,experimental,0.4,0.4566431095436721,0.42265724381746883
Unlicensed Artist 720,18,0.28253941550358985,folk,0.36666666666666664,0.5064076768850319,0.4225630707540127
Unlicensed Artist 743,18,0.28249477833918385,jazz,0.36666666666666664,0.5062418275570422,0.4224967310228168
Unlicensed Artist 626,20,0.2555595224837478,hip-hop,0.43333333333333335,0.40616391843581856,0.42246556737432744
Unlicensed Artist 969,25,0.18787893400364006,r&b,0.6,0.1546967773944917,0.42187871095779667
Unlicensed Artist 1051,17,0.29530401744530904,synthwave,0.3333333333333333,0.5538345392823368,0.4215338157129347
Unlicensed Artist 508,20,0.254864156215899,ambient,0.43333333333333335,0.4035802859456265,0.4214321143782506
Unlicensed Artist 669,20,0.25485954195411276,folk,0.43333333333333335,0.403563141661786,0.4214252566647144
Unlicensed Artist 642,20,0.2547123049481659,r&b,0.43333333333333335,0.4030160827520983,0.4212064331008394
Unlicensed Artist 414,20,0.25456887454738897,r&b,0.43333333333333335,0.4024831672791133,0.42099326691164535
Unlicensed Artist 562,19,0.2679816557005838,experimental,0.4,0.4523183387182362,0.42092733548729444
Unlicensed Artist 766,17,0.29488865600224085,experimental,0.3333333333333333,0.5522912643650707,0.42091650574602824
Unlicensed Artist 821,16,0.3082806675141897,synthwave,0.3,0.6020492662283689,0.42081970649134753
Unlicensed Artist 1417,19,0.2674989204071351,synthwave,0.4,0.4505247363449505,0.4202098945379802
Unlicensed Artist 749,16,0.30780451706639805,jazz,0.3,0.6002801298408077,0.42011205193632306
Unlicensed Artist 1224,16,0.3077980464783426,experimental,0.3,0.6002560883790576,0.42010243535162306
Unlicensed Artist 1474,19,0.26733318850344,synthwave,0.4,0.4499089596660319,0.41996358386641275
Unlicensed Artist 716,19,0.26729833490587884,jazz,0.4,0.4497794611683011,0.41991178446732047
Unlicensed Artist 1344,14,0.3342696476596064,jazz,0.23333333333333334,0.6986112891438252,0.41944451565753005
Unlicensed Artist 302,20,0.25348226754375774,hip-hop,0.43333333333333335,0.3984458803291197,0.41937835213164787
Unlicensed Artist 251,16,0.3070348238059555,experimental,0.3,0.5974203355034822,0.4189681342013929
Unlicensed Artist 1044,15,0.3202415879489093,folk,0.26666666666666666,0.6464900510011807,0.4185960204004723
Unlicensed Artist 681,19,0.2662266561499016,experimental,0.4,0.4457976401036168,0.4183190560414467
Unlicensed Artist 250,17,0.29309472061881686,lo-fi indie,0.3333333333333333,0.5456258997130613,0.4182503598852245
Unlicensed Artist 209,22,0.22568230360841238,ambient,0.5,0.2951551494288117,0.41806205977152466
Unlicensed Artist 1048,21,0.2390380034165679,synthwave,0.4666666666666667,0.3447782352025145,0.4179112940810058
Unlicensed Artist 520,17,0.2926031056704593,experimental,0.3333333333333333,0.5437993049931735,0.4175197219972694
Unlicensed Artist 668,16,0.30598195271718975,sludge metal,0.3,0.5935083943025748,0.41740335772102993
Unlicensed Artist 133,22,0.2251217251719078,jazz,0.5,0.29307232095579017,0.41722892838231607
Unlicensed Artist 1401,15,0.3186888709022953,synthwave,0.26666666666666666,0.6407209327750159,0.4162883731100063
Unlicensed Artist 726,18,0.2783068240953188,hip-hop,0.36666666666666664,0.49068148885185847,0.41627259554074336
Unlicensed Artist 2,17,0.29171779120092484,r&b,0.3333333333333333,0.5405099201994557,0.4162039680797822
Unlicensed Artist 517,14,0.3320887148325313,lo-fi indie,0.23333333333333334,0.6905080359785702,0.41620321439142804
Unlicensed Artist 178,20,0.25119136507966927,ambient,0.43333333333333335,0.3899340351163941,0.41597361404655764
Unlicensed Artist 700,14,0.33182657148484884,lo-fi indie,0.23333333333333334,0.68953404270125,0.4158136170805
Unlicensed Artist 1437,23,0.21064953269056294,folk,0.5333333333333333,0.23930090806458562,0.4157203632258343
Unlicensed Artist 1324,18,0.2778594045245181,lo-fi indie,0.36666666666666664,0.48901910200148035,0.4156076408005921
Unlicensed Artist 995,19,0.2643844236175156,folk,0.4,0.43895282745562103,0.4155811309822484
Unlicensed Artist 588,16,0.30472830723573513,vaporwave,0.3,0.5888504760991385,0.4155401904396554
